model,dataset,experiment_axis,scale_group,metric,mean,std,min,max,relative_std,n_runs
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,predict_time_seconds,469.95016365000083,279.4706751622349,272.3345541000017,667.5657732,0.5946815147198734,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,wall_time_seconds,973.0273172000038,603.4526479635376,546.321857700008,1399.7327766999997,0.6201805820827733,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,seconds_per_test_sample,0.31753389435810864,0.1888315372717803,0.1840098338513525,0.4510579548648648,0.5946815147198733,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,peak_memory_mb,2924.69140625,62.19777538577608,2880.7109375,2968.671875,0.021266440367985775,2
tabpfn,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,training_throughput,178556.64292768232,82306.80393628869,120356.94372654098,236756.3421288237,0.4609562690402058,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,accuracy,0.977560975609756,0.0,0.977560975609756,0.977560975609756,0.0,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,balanced_accuracy,0.9775676169590644,0.0,0.9775676169590644,0.9775676169590644,0.0,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,macro_f1,0.9775602067030972,0.0,0.9775602067030972,0.9775602067030972,0.0,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,mean_confidence,0.9751363925817538,8.876636170472399e-05,0.975073625285451,0.9751991598780564,9.102968813389043e-05,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,correct_mean_confidence,0.9807334406647139,5.759110266380332e-05,0.9806927176054844,0.9807741637239435,5.8722482864222176e-05,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,wrong_mean_confidence,0.7312997760980026,0.0014469232990390233,0.7302766468213953,0.7323229053746099,0.001978563848001396,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,confidence_gap,0.2494336645667114,0.001389332196375063,0.2484512583493338,0.250416070784089,0.005569946618025508,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,fit_time_seconds,0.6409705999722064,0.3058043081769164,0.424734299944248,0.8572069000001648,0.47709568612066855,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,predict_time_seconds,240.0006197999901,129.32282737631581,148.55557159997988,331.4456680000003,0.5388437225040914,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,wall_time_seconds,421.3619424999879,147.51776616393826,317.0511296999757,525.6727553000001,0.3500975083053271,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,seconds_per_test_sample,0.23414694614633175,0.12616861207445443,0.1449322649755901,0.3233616273170734,0.5388437225040914,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,peak_memory_mb,2237.830078125,61.86355694623088,2194.0859375,2281.57421875,0.027644438937054684,2
tabpfn,sylvine_5124rows_20feat_binclass,sample_scale,B_3000_10000,training_throughput,144325.48684560103,68857.06717130155,95636.1877161561,193014.78597504596,0.47709568612066855,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,accuracy,0.8223333333333334,0.0,0.8223333333333334,0.8223333333333334,0.0,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,balanced_accuracy,0.6614734777266702,0.0,0.6614734777266702,0.6614734777266702,0.0,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,macro_f1,0.6871585939627674,0.0,0.6871585939627674,0.6871585939627674,0.0,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,mean_confidence,0.8280391526619594,0.0,0.8280391526619594,0.8280391526619594,0.0,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,correct_mean_confidence,0.845329383739248,0.0,0.845329383739248,0.845329383739248,0.0,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,wrong_mean_confidence,0.7480110099458784,0.0,0.7480110099458784,0.7480110099458784,0.0,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,confidence_gap,0.0973183737933696,0.0,0.0973183737933696,0.0973183737933696,0.0,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,fit_time_seconds,0.33498840001448116,0.017142106874479587,0.3228670999997121,0.3471097000292502,0.05117224021410459,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,predict_time_seconds,0.0057398500002818,0.00119055568639923,0.0048980000010487,0.0065816999995149,0.20741930300282746,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,wall_time_seconds,0.5212501000214615,0.03991165234317533,0.4930283000012423,0.5494719000416808,0.07656910251246385,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,seconds_per_test_sample,9.56641666713646e-07,1.9842594773320278e-07,8.16333333508131e-07,1.0969499999191612e-06,0.2074193030028224,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,peak_memory_mb,177.59375,10.413252207317516,170.23046875,184.95703125,0.05863524030162951,2
xgboost,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,training_throughput,1649978.5681682685,84433.09963843114,1590275.3508573344,1709681.7854792026,0.051172240214104686,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,accuracy,0.8107487367937529,0.0,0.8107487367937529,0.8107487367937529,0.0,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,balanced_accuracy,0.577504206818563,0.0,0.577504206818563,0.577504206818563,0.0,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,macro_f1,0.5890435311711923,0.0,0.5890435311711923,0.5890435311711923,0.0,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,mean_confidence,0.8321812994774734,0.0,0.8321812994774734,0.8321812994774734,0.0,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,correct_mean_confidence,0.850259869362072,0.0,0.850259869362072,0.850259869362072,0.0,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,wrong_mean_confidence,0.7547330571320451,0.0,0.7547330571320451,0.7547330571320451,0.0,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,confidence_gap,0.0955268122300269,0.0,0.0955268122300269,0.0955268122300269,0.0,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,fit_time_seconds,0.2954560500020307,0.09618610909559154,0.2274422000045888,0.3634698999994725,0.32555132682146953,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,predict_time_seconds,0.0041107000142801,0.0005000658956137406,0.0037571000284515,0.0044643000001087,0.12164981484335248,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,wall_time_seconds,0.38150105000931944,0.14491877707401052,0.279028000019025,0.4839740999996138,0.37986468731991796,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,seconds_per_test_sample,1.888240704768101e-06,2.2970413211473266e-07,1.7258153552832029e-06,2.050666054252999e-06,0.12164981484335873,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,peak_memory_mb,165.158203125,10.570693951566083,157.68359375,172.6328125,0.06400344488832718,2
xgboost,jm1_10885rows_21feat_binclass,sample_scale,C_10000_30000,training_throughput,653568.4865670631,212770.08797060727,503117.3145293885,804019.6586047378,0.32555132682146964,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,accuracy,0.8744075829383886,0.0,0.8744075829383886,0.8744075829383886,0.0,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,balanced_accuracy,0.6929756517991812,0.0,0.6929756517991812,0.6929756517991812,0.0,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,macro_f1,0.7208263121762466,0.0,0.7208263121762466,0.7208263121762466,0.0,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,mean_confidence,0.8986408275450576,0.0,0.8986408275450576,0.8986408275450576,0.0,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,correct_mean_confidence,0.9176101161212455,0.0,0.9176101161212455,0.9176101161212455,0.0,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,wrong_mean_confidence,0.7665716297221634,0.0,0.7665716297221634,0.7665716297221634,0.0,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,confidence_gap,0.1510384863990821,0.0,0.1510384863990821,0.1510384863990821,0.0,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,fit_time_seconds,0.13534380000555757,0.01663836399110378,0.123578699999598,0.1471089000115171,0.12293406857514393,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,predict_time_seconds,0.0022976499990363,0.0014528923016374898,0.0012703000002147,0.0033249999978579,0.6323383902016732,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,wall_time_seconds,0.17362534999847407,0.030377660869903584,0.15214510000078,0.1951055999961681,0.17496097701269178,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,seconds_per_test_sample,5.444668244162005e-06,3.442872752695446e-06,3.0101895739686603e-06,7.879146914355351e-06,0.63233839020165,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,peak_memory_mb,158.880859375,14.526072508828333,148.609375,169.15234375,0.09142745429481243,2
xgboost,kc1_2109rows_21feat_binclass,sample_scale,A_1000_3000,training_throughput,263748.60592072376,32423.689206856812,240821.59541147025,286675.6164299773,0.12293406857514372,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,accuracy,0.9675,0.0,0.9675,0.9675,0.0,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,balanced_accuracy,0.9675,0.0,0.9675,0.9675,0.0,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,macro_f1,0.9675739107525873,0.0,0.9675739107525873,0.9675739107525873,0.0,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,mean_confidence,0.9697432715445756,0.0,0.9697432715445756,0.9697432715445756,0.0,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,correct_mean_confidence,0.9790527179105646,0.0,0.9790527179105646,0.9790527179105646,0.0,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,wrong_mean_confidence,0.6926082143416772,0.0,0.6926082143416772,0.6926082143416772,0.0,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,confidence_gap,0.2864445035688874,0.0,0.2864445035688874,0.2864445035688874,0.0,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,fit_time_seconds,3.939363450003839,1.0812289888000066,3.1748191000078805,4.703907799999797,0.2744679445099063,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,predict_time_seconds,0.0072855500081914,0.00032661263356824084,0.0070546000001741,0.0075165000162087,0.044830195826124145,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,wall_time_seconds,4.022241899991286,1.059772611360735,3.2728694999823347,4.771614300000238,0.26347808951098417,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,seconds_per_test_sample,1.8213875020478556e-05,8.165315839206612e-07,1.7636500000435263e-05,1.8791250040521847e-05,0.04483019582612725,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,peak_memory_mb,201.31640625,9.242106600977296,194.78125,207.8515625,0.04590836272678246,2
xgboost,mfeat-factors_2000rows_216feat_multiclass,feature_scale,F3_100_300,training_throughput,91163.71188169566,25021.516614062326,73470.82780832033,108856.595955071,0.27446794450990625,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,accuracy,0.8725,0.0,0.8725,0.8725,0.0,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,balanced_accuracy,0.8724999999999999,0.0,0.8724999999999999,0.8724999999999999,0.0,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,macro_f1,0.8717696041432792,0.0,0.8717696041432792,0.8717696041432792,0.0,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,mean_confidence,0.9043641747534276,0.0,0.9043641747534276,0.9043641747534276,0.0,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,correct_mean_confidence,0.9345063423700524,0.0,0.9345063423700524,0.9345063423700524,0.0,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,wrong_mean_confidence,0.6980971845926023,0.0,0.6980971845926023,0.6980971845926023,0.0,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,confidence_gap,0.23640915777745,0.0,0.23640915777745,0.23640915777745,0.0,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,fit_time_seconds,3.6699789000139162,0.7413386689720926,3.1457733000279404,4.194184499999892,0.20200079868831983,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,predict_time_seconds,0.007957499999292801,0.0018701560157555995,0.0066350999986752,0.0092798999999104,0.23501803530277146,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,wall_time_seconds,3.7211062000119455,0.7355693847471404,3.200980100024026,4.241232299999865,0.19767492385591656,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,seconds_per_test_sample,1.9893749998232126e-05,4.675390039388867e-06,1.6587749996688217e-05,2.3199749999776032e-05,0.23501803530276338,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,peak_memory_mb,199.498046875,12.48209196946097,190.671875,208.32421875,0.06256748958190005,2
xgboost,mfeat-fourier_2000rows_76feat_multiclass,feature_scale,F2_20_100,training_throughput,33823.78377605771,6832.431337424689,28992.52524537324,38655.04230674218,0.20200079868831977,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,accuracy,0.935,0.0,0.935,0.935,0.0,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,balanced_accuracy,0.9350000000000002,0.0,0.9350000000000002,0.9350000000000002,0.0,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,macro_f1,0.934208806771144,0.0,0.934208806771144,0.934208806771144,0.0,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,mean_confidence,0.9343127755820752,0.0,0.9343127755820752,0.9343127755820752,0.0,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,correct_mean_confidence,0.9528553043616648,0.0,0.9528553043616648,0.9528553043616648,0.0,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,wrong_mean_confidence,0.6675856308295176,0.0,0.6675856308295176,0.6675856308295176,0.0,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,confidence_gap,0.285269673532147,0.0,0.285269673532147,0.285269673532147,0.0,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,fit_time_seconds,2.708156650013848,0.43776606054720085,2.3986093000276014,3.0177040000000943,0.16164724464700458,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,predict_time_seconds,0.0059038500047563,5.2396619323362815e-05,0.0058667999999215,0.0059409000095911,0.008874991620916976,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,wall_time_seconds,2.757193100002155,0.42194079866836337,2.4588359000044875,3.0555502999998225,0.15303273414837487,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,seconds_per_test_sample,1.4759625011890876e-05,1.3099154830834362e-07,1.466699999980392e-05,1.485225002397783e-05,0.008874991620912605,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,peak_memory_mb,194.19921875,12.41303857286072,185.421875,202.9765625,0.06391909634219742,2
xgboost,mfeat-karhunen_2000rows_64feat_multiclass,feature_scale,F2_20_100,training_throughput,38312.243728209316,6193.068634909515,33933.08290011108,42691.40455630755,0.1616472446470045,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,accuracy,0.7075,0.0,0.7075,0.7075,0.0,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,balanced_accuracy,0.7074999999999999,0.0,0.7074999999999999,0.7074999999999999,0.0,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,macro_f1,0.7062965688611368,0.0,0.7062965688611368,0.7062965688611368,0.0,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,mean_confidence,0.8524953418970108,0.0,0.8524953418970108,0.8524953418970108,0.0,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,correct_mean_confidence,0.9059509253754632,0.0,0.9059509253754632,0.9059509253754632,0.0,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,wrong_mean_confidence,0.7231967938251984,0.0,0.7231967938251984,0.7231967938251984,0.0,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,confidence_gap,0.1827541315502648,0.0,0.1827541315502648,0.1827541315502648,0.0,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,fit_time_seconds,2.035900250001646,1.563528139479119,0.9303188999999747,3.141481600003317,0.7679787550877578,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,predict_time_seconds,0.0109397999991074,0.004539059848413404,0.0077302000000827,0.0141493999981321,0.4149125074300951,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,wall_time_seconds,2.1735863500033474,1.6178683056661867,1.0295806999999968,3.317592000006698,0.7443312779654211,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,seconds_per_test_sample,2.734949999776859e-05,1.1347649621033524e-05,1.932550000020683e-05,3.537349999533035e-05,0.4149125074300943,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,peak_memory_mb,181.18359375,15.197271523782751,170.4375,191.9296875,0.08387774637449893,2
xgboost,mfeat-morphological_2000rows_6feat_multiclass,feature_scale,F1_6_20,training_throughput,6687.462571729338,5135.829180532673,3055.882931158936,10319.04221229974,0.7679787550877578,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,accuracy,0.96,0.0,0.96,0.96,0.0,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,balanced_accuracy,0.96,0.0,0.96,0.96,0.0,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,macro_f1,0.9601860176860176,0.0,0.9601860176860176,0.9601860176860176,0.0,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,mean_confidence,0.9587739767879248,0.0,0.9587739767879248,0.9587739767879248,0.0,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,correct_mean_confidence,0.9740595965801429,0.0,0.9740595965801429,0.9740595965801429,0.0,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,wrong_mean_confidence,0.5919191017746925,0.0,0.5919191017746925,0.5919191017746925,0.0,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,confidence_gap,0.3821404948054502,0.0,0.3821404948054502,0.3821404948054502,0.0,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,fit_time_seconds,2.9818129500217765,1.447446661818949,1.9583136000437664,4.005312299999787,0.4854250370763123,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,predict_time_seconds,0.0078809500073475,0.002072317832354112,0.0064156000153161,0.0093462999993789,0.26295279508461117,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,wall_time_seconds,3.1486588499856225,1.4519694582644929,2.121961399971042,4.175356300000203,0.46113902059320366,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,seconds_per_test_sample,1.9702375018368914e-05,5.180794580885305e-06,1.6039000038290396e-05,2.3365749998447428e-05,0.2629527950846103,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,peak_memory_mb,183.912109375,11.565062862609667,175.734375,192.08984375,0.0628836399186108,2
xgboost,mfeat-pixel_2000rows_240feat_multiclass,feature_scale,F3_100_300,training_throughput,145979.8780837362,70862.28773119321,95872.6738986172,196087.0822688552,0.4854250370763124,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,accuracy,0.7875,0.0,0.7875,0.7875,0.0,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,balanced_accuracy,0.7875,0.0,0.7875,0.7875,0.0,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,macro_f1,0.7902087378501466,0.0,0.7902087378501466,0.7902087378501466,0.0,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,mean_confidence,0.8825401033461094,0.0,0.8825401033461094,0.8825401033461094,0.0,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,correct_mean_confidence,0.9140838407334828,0.0,0.9140838407334828,0.9140838407334828,0.0,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,wrong_mean_confidence,0.7656427236164317,0.0,0.7656427236164317,0.7656427236164317,0.0,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,confidence_gap,0.148441117117051,0.0,0.148441117117051,0.148441117117051,0.0,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,fit_time_seconds,2.6692807499962328,0.4560146481164865,2.346829699992668,2.9917317999997977,0.17083802373247178,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,predict_time_seconds,0.0067291000210616,0.00020053545331237722,0.0065873000421561,0.0068708999999671,0.029801229389474913,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,wall_time_seconds,2.7129008499997553,0.44731299206248504,2.396602799999528,3.029198899999983,0.16488364919879964,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,seconds_per_test_sample,1.6822750052654103e-05,5.013386332809789e-07,1.6468250105390326e-05,1.7177249999917877e-05,0.02980122938947686,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,peak_memory_mb,190.298828125,18.7908102828597,177.01171875,203.5859375,0.0987436994121516,2
xgboost,mfeat-zernike_2000rows_47feat_multiclass,feature_scale,F2_20_100,training_throughput,28589.5856808901,4884.188317053439,25135.943001309504,32043.2283604707,0.1708380237324718,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,accuracy,0.945945945945946,0.0,0.945945945945946,0.945945945945946,0.0,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,balanced_accuracy,0.7236714975845411,0.0,0.7236714975845411,0.7236714975845411,0.0,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,macro_f1,0.7548767022451233,0.0,0.7548767022451233,0.7548767022451233,0.0,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,mean_confidence,0.9662917516789996,0.0,0.9662917516789996,0.9662917516789996,0.0,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,correct_mean_confidence,0.9738463203112284,0.0,0.9738463203112284,0.9738463203112284,0.0,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,wrong_mean_confidence,0.8340868006149927,0.0,0.8340868006149927,0.8340868006149927,0.0,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,confidence_gap,0.1397595196962356,0.0,0.1397595196962356,0.1397595196962356,0.0,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,fit_time_seconds,0.1120016500099154,0.006456945558876169,0.1074359000194817,0.1165674000003491,0.057650450313049335,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,predict_time_seconds,0.00217140001450385,0.0006317292180843935,0.0017247000005227,0.002618100028485,0.29093175548713407,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,wall_time_seconds,0.14700169998559431,0.005743969783872692,0.1429401000004873,0.1510632999707013,0.03907417250573009,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,seconds_per_test_sample,9.781081146413912e-06,2.8456271084883975e-06,7.768918921273498e-06,1.1793243371554325e-05,0.29093175548714306,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,peak_memory_mb,156.314453125,12.620198762661467,147.390625,165.23828125,0.0807359684940296,2
xgboost,pc1_1109rows_21feat_binclass,sample_scale,A_1000_3000,training_throughput,166586.88183155248,9603.808753835698,159795.96353649654,173377.80012660843,0.05765045031304909,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,accuracy,0.9682432432432432,0.0,0.9682432432432432,0.9682432432432432,0.0,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,balanced_accuracy,0.9680805988848528,0.0,0.9680805988848528,0.9680805988848528,0.0,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,macro_f1,0.9682211762276488,0.0,0.9682211762276488,0.9682211762276488,0.0,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,mean_confidence,0.9506907786066467,0.0,0.9506907786066467,0.9506907786066467,0.0,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,correct_mean_confidence,0.9582141743867612,0.0,0.9582141743867612,0.9582141743867612,0.0,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,wrong_mean_confidence,0.7213072434384772,0.0,0.7213072434384772,0.7213072434384772,0.0,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,confidence_gap,0.2369069309482839,0.0,0.2369069309482839,0.2369069309482839,0.0,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,fit_time_seconds,0.28669769999578415,0.03507857747180241,0.261893399991095,0.3115020000004733,0.12235388519795672,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,predict_time_seconds,0.0027654499799609497,0.001097783249416698,0.0019892000000254,0.0035416999598965,0.3969636975434282,2
xgboost,ringnorm_7400rows_20feat_binclass,sample_scale,B_3000_10000,wall_time_seconds,0.33185850000973005,0.022422073174483595,0.3160037000197917,0.3477132999996684,0.06756516157888433,2
